"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"ST","2022-10-03","81","-2.16","6.01","Keller, Mitch",502671,656605,,"ball",,,,,14,"Paul Goldschmidt singles on a ground ball to left fielder Miguel Andujar.","R","R","R","PIT","STL","B",,,0,1,2022,"1.72","-0.56","0.26","1.21",,,,0,6,"Top",,,,,641511,,,2.124878991593068,-117.95662176843207,-2.967317219924727,15.522664538843276,24.19918518696067,-36.98623731955169,"3.53","1.57",,,,"80.7",2796,"6.2",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.25",,,,,,,,38,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0","0.025"
"CU","2022-10-03","76.2","-1.83","6.23","Keller, Mitch",502671,656605,,"called_strike",,,,,6,"Paul Goldschmidt singles on a ground ball to left fielder Miguel Andujar.","R","R","R","PIT","STL","S",,,0,0,2022,"1.17","-1.2","0.61","2.49",,,,0,6,"Top",,,,,641511,,,3.0150161735203627,-110.89579304218272,1.460478964200162,8.975719979498072,22.471747437047465,-42.55322393483804,"3.48","1.57",,,,"76.1",2607,"6.5",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"53.99",,,,,,,,38,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",30,"0","-0.034"
"ST","2022-10-03","82.6","-2.19","5.96","Keller, Mitch",663457,656605,"field_out","hit_into_play",,,,,5,"Lars Nootbaar flies out to right fielder Jack Suwinski.","R","L","R","PIT","STL","X",9,"fly_ball",2,2,2022,"1.74","-0.04","0.07","2.75",666185,,680977,2,5,"Top",190.41,82.41,,,641511,,,1.7451854451053217,-120.3126129437363,-0.6979050358182703,16.47822577261374,25.133290815371417,-32.658573457953985,"3.3","1.57",329,"89",31,"82.4",2744,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.21",0.054,0.077,"0",1,0,0,3,33,6,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",48,"0.065","-0.39"
"FF","2022-10-03","95.7","-2.16","5.96","Keller, Mitch",663457,656605,,"foul",,,,,11,"Lars Nootbaar flies out to right fielder Jack Suwinski.","R","L","R","PIT","STL","S",,,2,2,2022,"-0.55","1.37","-0.84","2.93",666185,,680977,2,5,"Top",,,,,641511,,,4.719596160655822,-139.1892694167793,-5.444164541682283,-8.293135787286495,32.60790677990284,-13.379913366854447,"3.3","1.57",206,"83.2",56,"95.3",2490,"6.2",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.31",,,,,,,,33,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0","0"
"CU","2022-10-03","78.2","-1.81","6.15","Keller, Mitch",663457,656605,,"foul",,,,,1,"Lars Nootbaar flies out to right fielder Jack Suwinski.","R","L","R","PIT","STL","S",,,2,1,2022,"0.85","-1.28","-0.35","3.21",666185,,680977,2,5,"Top",,,,,641511,,,1.583411152511768,-113.72374032349305,2.9891055138876803,6.952125802840611,23.440899273182144,-44.06444017214012,"3.3","1.57",165,"69.5",56,"77.8",2697,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.18",,,,,,,,33,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",30,"0","-0.097"
"FF","2022-10-03","95.1","-2.05","5.96","Keller, Mitch",663457,656605,,"called_strike",,,,,7,"Lars Nootbaar flies out to right fielder Jack Suwinski.","R","L","R","PIT","STL","S",,,2,0,2022,"-0.52","1.35","-0.35","1.68",666185,,680977,2,5,"Top",,,,,641511,,,5.616807375467085,-138.24756137905723,-8.62690623390338,-7.845208337536087,29.96774783633658,-13.065182767944977,"3.15","1.49",,,,"95.4",2437,"6.5",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.04",,,,,,,,33,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0","-0.101"
"CU","2022-10-03","76.6","-1.88","6.17","Keller, Mitch",663457,656605,,"ball",,,,,11,"Lars Nootbaar flies out to right fielder Jack Suwinski.","R","L","R","PIT","STL","B",,,1,0,2022,"0.96","-1.42","-1.95","3.64",666185,,680977,2,5,"Top",,,,,641511,,,-1.884036793675847,-111.36540510858244,4.363576197074542,8.293133399476018,22.98523941428639,-45.01006838338333,"3.1","1.47",,,,"76.1",2591,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.18",,,,,,,,33,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",30,"0","0.045"
"CU","2022-10-03","76.9","-1.86","6.2","Keller, Mitch",663457,656605,,"ball",,,,,11,"Lars Nootbaar flies out to right fielder Jack Suwinski.","R","L","R","PIT","STL","B",,,0,0,2022,"0.99","-1.21","-0.65","3.49",666185,,680977,2,5,"Top",,,,,641511,,,0.7752954556559202,-111.89586265072576,3.506280262674601,8.139268113381936,22.0107482359338,-43.22319020359018,"3.1","1.39",,,,"76.7",2612,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.18",,,,,,,,33,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",32,"0","0.064"
"CU","2022-10-03","78.8","-1.79","6.14","Keller, Mitch",680977,656605,"force_out","hit_into_play",,,,,7,"Brendan Donovan grounds into a force out, shortstop Kevin Newman to second baseman Rodolfo Castro.   Dylan Carlson to 3rd.    Andrew Knizner out at 2nd.    Brendan Donovan to 1st.","R","L","R","PIT","STL","X",6,"ground_ball",2,2,2022,"1.01","-1.33","-0.35","1.71",,666185,668800,1,5,"Top",109.52,152.37,,,641511,,,1.2519799032062697,-114.73584107983005,-0.22968001735673838,8.538961061565683,24.42722327232836,-44.010280874937,"3.38","1.61",6,"91.5",-13,"78.5",2712,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.09",0.137,0.123,"0",1,0,0,2,32,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",36,"0.05","-0.53"
"FF","2022-10-03","95.1","-2.11","6.01","Keller, Mitch",680977,656605,,"ball",,,,,11,"Brendan Donovan grounds into a force out, shortstop Kevin Newman to second baseman Rodolfo Castro.   Dylan Carlson to 3rd.    Andrew Knizner out at 2nd.    Brendan Donovan to 1st.","R","L","R","PIT","STL","B",,,1,2,2022,"-0.61","1.21","-0.34","4.12",,666185,668800,1,5,"Top",,,,,641511,,,6.016703444457871,-138.35886562932853,-2.028140769435112,-9.21255543781498,30.142370680475093,-16.36369482362738,"3.35","1.56",,,,"95.1",2497,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.24",,,,,,,,32,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","0.06"
"FF","2022-10-03","96.2","-2.15","6.03","Keller, Mitch",680977,656605,,"ball",,,,,11,"Brendan Donovan grounds into a force out, shortstop Kevin Newman to second baseman Rodolfo Castro.   Dylan Carlson to 3rd.    Andrew Knizner out at 2nd.    Brendan Donovan to 1st.","R","L","R","PIT","STL","B",,,0,2,2022,"-0.52","1.59","-0.62","3.96",,666185,668800,1,5,"Top",,,,,641511,,,5.2103247443095455,-140.04704331860697,-3.522868147767503,-7.999068298110299,31.147704781171978,-10.64052522728247,"3.38","1.53",,,,"96.2",2580,"6.2",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.3",,,,,,,,32,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0","0.03"
"CU","2022-10-03","78.4","-2.01","6.17","Keller, Mitch",680977,656605,,"called_strike",,,,,11,"Brendan Donovan grounds into a force out, shortstop Kevin Newman to second baseman Rodolfo Castro.   Dylan Carlson to 3rd.    Andrew Knizner out at 2nd.    Brendan Donovan to 1st.","R","L","R","PIT","STL","S",,,0,1,2022,"1.01","-1.32","-0.83","2.66",,666185,668800,1,5,"Top",,,,,641511,,,0.6806847667205631,-114.05525504160236,1.7799772441346418,8.564826119815207,23.516063273666155,-44.19228914354629,"3.4","1.56",,,,"78",2543,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.22",,,,,,,,32,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",32,"0","-0.094"
"CU","2022-10-03","77.4","-1.88","6.16","Keller, Mitch",680977,656605,,"called_strike",,,,,4,"Brendan Donovan grounds into a force out, shortstop Kevin Newman to second baseman Rodolfo Castro.   Dylan Carlson to 3rd.    Andrew Knizner out at 2nd.    Brendan Donovan to 1st.","R","L","R","PIT","STL","S",,,0,0,2022,"1","-1.31","-0.39","2.43",,666185,668800,1,5,"Top",,,,,641511,,,1.3541360301900234,-112.69371128623612,1.429861482978307,8.162930159989182,22.625223946511706,-43.73349711211337,"3.38","1.61",,,,"77.3",2560,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.08",,,,,,,,32,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",36,"0","-0.081"
"ST","2022-10-03","83.2","-2.11","6.03","Keller, Mitch",657557,656605,"strikeout","swinging_strike",,,,,2,"Paul DeJong strikes out swinging.","R","R","R","PIT","STL","S",2,,1,2,2022,"1.69","0.05","0.26","3.17",,666185,668800,0,5,"Top",,,,,641511,,,2.142449275605871,-121.14215380816681,-0.19349321927759933,16.082760981046807,25.02908016312895,-31.849677226992466,"3.31","1.53",,,,"83.1",2750,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.21",,,"0",1,0,0,,31,5,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0.065","-0.4"
"ST","2022-10-03","83.4","-2.14","6.03","Keller, Mitch",657557,656605,,"foul",,,,,14,"Paul DeJong strikes out swinging.","R","R","R","PIT","STL","S",,,1,2,2022,"1.55","-0.38","0.95","1",,666185,668800,0,5,"Top",,,,,641511,,,4.043143067855743,-121.32589990554553,-4.289085603191794,14.233427301849577,27.04155999575369,-35.15395636042254,"3.31","1.53",2,"56.1",-24,"82.9",2806,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.23",,,,,,,,31,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",45,"0","0"
"FF","2022-10-03","94.9","-2.15","5.96","Keller, Mitch",657557,656605,,"called_strike",,,,,6,"Paul DeJong strikes out swinging.","R","R","R","PIT","STL","S",,,1,1,2022,"-0.75","1.31","0.5","2.27",,666185,668800,0,5,"Top",,,,,641511,,,8.610641731472638,-137.82341164922914,-6.896606754334973,-11.515415264992342,30.692494880635376,-14.144216149031896,"3.49","1.4",,,,"95",2397,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.07",,,,,,,,31,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0","-0.127"
"ST","2022-10-03","83.4","-2.17","6.01","Keller, Mitch",657557,656605,,"ball",,,,,14,"Paul DeJong strikes out swinging.","R","R","R","PIT","STL","B",,,0,1,2022,"1.49","0","1.66","2.33",,666185,668800,0,5,"Top",,,,,641511,,,5.868287128512586,-121.33942366357572,-1.9410724315895758,13.340241613179199,26.647827786866902,-31.97031215592445,"3.43","1.35",,,,"83",2684,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.22",,,,,,,,31,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",54,"0","0.048"
"ST","2022-10-03","83.2","-2.15","6","Keller, Mitch",657557,656605,,"foul_bunt",,,,,14,"Paul DeJong strikes out swinging.","R","R","R","PIT","STL","S",,,0,0,2022,"1.6","0.21","1.43","1.86",,666185,668800,0,5,"Top",,,,,641511,,,5.089247651022428,-121.10452387777516,-3.421027947911513,14.53838528651252,25.930378760802384,-29.58406590610652,"3.31","1.53",80,,,"83",2714,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.13",,,,,,,,31,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0","-0.08"
"SI","2022-10-03","93","-2.12","6.04","Keller, Mitch",668800,656605,"single","hit_into_play",,,,,4,"Andrew Knizner singles on a line drive to right fielder Jack Suwinski.   Dylan Carlson to 2nd.","R","R","R","PIT","STL","X",9,"line_drive",0,0,2022,"-1.19","0.96","-0.63","2.19",,,666185,0,5,"Top",167,117.88,,,641511,,,6.409448073345276,-135.24033420564618,-6.16391478278916,-15.984638031380387,28.43399690286414,-19.26604034537199,"3.22","1.52",177,"82.5",11,"92.8",2372,"6.1",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.37",0.52,0.479,"0.9",1,1,0,4,30,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",220,"-0.068","0.682"
"CU","2022-10-03","77","-1.92","6.18","Keller, Mitch",666185,656605,"walk","ball",,,,,11,"Dylan Carlson walks.","R","L","R","PIT","STL","B",,,3,2,2022,"0.97","-1.28","-1.61","2.6",,,,0,5,"Top",,,,,641511,,,-1.1178181251897579,-112.08588706460635,1.7754118276916826,8.356758045511945,22.48601329252735,-43.47007443810398,"3.36","1.54",,,,"76.8",2628,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.15",,,"0.7",1,0,0,,29,6,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard",39,"-0.047","0.321"
"FF","2022-10-03","94.7","-2.22","5.95","Keller, Mitch",666185,656605,,"ball",,,,,11,"Dylan Carlson walks.","R","L","R","PIT","STL","B",,,2,2,2022,"-0.43","1.54","-0.9","4.09",,,,0,5,"Top",,,,,641511,,,4.410015837652873,-137.9337972923297,-2.6602964693714126,-6.517597618106248,30.250630599657015,-12.06460984433833,"3.28","1.51",,,,"94.9",2550,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.17",,,,,,,,29,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",216,"0","0.103"
"ST","2022-10-03","82.9","-2.23","5.9","Keller, Mitch",666185,656605,,"ball",,,,,14,"Dylan Carlson walks.","R","L","R","PIT","STL","B",,,1,2,2022,"1.63","-0.03","1.81","1.79",,,,0,5,"Top",,,,,641511,,,6.054683026005474,-120.57632353492967,-2.794919485061759,14.584171489507645,25.09720311406361,-32.138443721856795,"3.31","1.51",,,,"82.9",2778,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.05",,,,,,,,29,4,"Sweeper",0,0,0,0,0,0,0,0,"Infield shift","Standard",60,"0","0.037"
"CU","2022-10-03","77.4","-1.86","6.21","Keller, Mitch",666185,656605,,"foul",,,,,14,"Dylan Carlson walks.","R","L","R","PIT","STL","S",,,1,1,2022,"1.15","-1.08","0.89","1.99",,,,0,5,"Top",,,,,641511,,,3.7642020327403642,-112.58310874020157,0.024391464170412602,8.892722339239215,23.559076836812412,-41.54787214434381,"3.31","1.59",,,,"76.8",2668,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.24",,,,,,,,29,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",31,"0","-0.054"
"FF","2022-10-03","93.3","-2.21","6.01","Keller, Mitch",666185,656605,,"called_strike",,,,,1,"Dylan Carlson walks.","R","L","R","PIT","STL","S",,,1,0,2022,"-0.6","1.45","-0.81","3.11",,,,0,5,"Top",,,,,641511,,,4.930937803278026,-135.70261704816517,-4.877811023386688,-8.481154830211052,29.991043313668033,-13.339868775976456,"3.46","1.51",,,,"93.4",2411,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.13",,,,,,,,29,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0","-0.043"
"CH","2022-10-03","89.9","-2.09","6.12","Keller, Mitch",666185,656605,,"ball",,,,,9,"Dylan Carlson walks.","R","L","R","PIT","STL","B",,,0,0,2022,"-1.24","0.1","0.65","1.81",,,,0,5,"Top",,,,,641511,,,9.393145328495297,-130.47190587480426,-4.833644601325816,-16.143129912518123,28.259728070697147,-30.211930209818874,"3.46","1.62",,,,"89.5",1580,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.23",,,,,,,,29,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",237,"0","0.033"
"ST","2022-10-03","83.9","-1.99","6.02","Keller, Mitch",660766,656605,"strikeout","swinging_strike",,,,,14,"Juan Yepez strikes out swinging.","R","R","R","PIT","STL","S",2,,0,2,2022,"1.25","-0.32","1.2","1.77",502671,,572816,2,4,"Top",,,,,641511,,,4.928162374958598,-122.08795324082172,-2.7374153171310835,11.356665146350453,26.480456197965513,-35.00325722281138,"3.3","1.63",,,,"83.8",2754,"6.5",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.03",,,"0",1,0,0,,25,3,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",55,"0.059","-0.305"
"CU","2022-10-03","77.1","-1.74","6.19","Keller, Mitch",660766,656605,,"swinging_strike",,,,,14,"Juan Yepez strikes out swinging.","R","R","R","PIT","STL","S",,,0,1,2022,"1.04","-1.18","1.03","1.57",502671,,572816,2,4,"Top",,,,,641511,,,3.9927866912564554,-112.1451467530851,-0.5516023964103702,7.760165320149183,24.252749398736643,-42.14425252695293,"3.3","1.63",,,,"76.6",2546,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.08",,,,,,,,25,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",30,"0","-0.09"
"SI","2022-10-03","93.3","-2.05","5.99","Keller, Mitch",660766,656605,,"foul",,,,,5,"Juan Yepez strikes out swinging.","R","R","R","PIT","STL","S",,,0,0,2022,"-1.22","0.95","-0.17","2.6",502671,,572816,2,4,"Top",,,,,641511,,,7.510759923082313,-135.6053710967266,-5.063497907220643,-16.640667456490114,29.066540765945767,-19.508199832661926,"3.3","1.63",182,"66.8",41,"93.3",2190,"6.3",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.19",,,,,,,,25,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","-0.078"
"CU","2022-10-03","78.7","-1.81","6.16","Keller, Mitch",572816,656605,"fielders_choice_out","hit_into_play",,,,,7,"Corey Dickerson reaches on a fielder's choice out, pitcher Mitch Keller to catcher Jason Delay.   Lars Nootbaar out at home.    Paul Goldschmidt to 3rd.","R","L","R","PIT","STL","X",1,"ground_ball",1,1,2022,"0.84","-1.36","-0.82","2.05",663457,502671,,1,4,"Top",124.65,188.07,,,641511,,,0.5623090074056456,-114.60778175215795,0.5106253069068627,7.26692036336573,23.60789946544659,-44.42517918074051,"3.53","1.63",2,"76.4",-42,"78.6",2646,"6.4",662309,656605,641511,660636,666801,663647,621028,609280,668804,669261,"54.09",0.117,0.11,"0",1,0,0,2,24,3,"Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard",34,"0.107","-0.317"
